time,pv_production_pred,consumption,spot_price_pred,precipitation_pred,temperature_pred
2020-01-01 13:00:00,0.0,26.51468889,0.28969,0.0,8.3
2020-01-01 14:00:00,0.0,28.32696,0.29561,0.0,8.1
2020-01-01 15:00:00,0.0,23.68220667,0.30044,0.0,8.3
2020-01-01 16:00:00,0.0,25.35478222,0.29975,0.0,8.3
2020-01-01 17:00:00,0.0,23.86194222,0.2965,0.0,7.0
2020-01-01 18:00:00,0.0,36.87287778,0.28979,0.0,6.8
2020-01-01 19:00:00,0.0,56.87611999999999,0.27273,0.25,7.2
2020-01-01 20:00:00,0.0,23.77333556,0.26957,0.91,6.7
2020-01-01 21:00:00,0.0,20.89379333,0.25527,2.34,6.1
2020-01-01 22:00:00,0.0,19.51656889,0.24471,1.38,5.5
2020-01-01 23:00:00,0.0,19.83178222,0.11856,0.06,5.0
2020-01-02 00:00:00,0.0,13.06596,0.12897,0.0,4.7
2020-01-02 01:00:00,0.0,13.914829999999998,0.18732,0.0,4.8
2020-01-02 02:00:00,0.0,14.09472444,0.20746,0.0,4.8
2020-01-02 03:00:00,0.0,14.12158111,0.2386,0.0,4.7
2020-01-02 04:00:00,0.0,13.45286222,0.25804,0.0,4.8
2020-01-02 05:00:00,0.0,12.23060667,0.27248,0.0,4.8
2020-01-02 06:00:00,0.0,13.14819,0.27887,0.0,5.1
2020-01-02 07:00:00,0.0,22.48820444,0.2885,0.0,4.0
2020-01-02 08:00:00,0.0,18.85918889,0.29419,1.01,4.5
2020-01-02 09:00:00,0.0,20.74766667,0.2938,4.25,5.9
2020-01-02 10:00:00,0.0,20.33082222,0.29429,3.12,6.6
2020-01-02 11:00:00,0.0,14.92799,0.2940899999999999,0.7,7.4
2020-01-02 12:00:00,0.0,20.86298,0.2940899999999999,0.0,6.7
2020-01-02 13:00:00,0.0,17.38338111,0.29645,0.0,6.5
2020-01-02 14:00:00,0.0,22.34846667,0.30411,0.0,6.7
2020-01-02 15:00:00,0.0,22.97504444,0.30647,0.0,6.5
2020-01-02 16:00:00,0.0,18.67262889,0.30431,0.0,6.3
2020-01-02 17:00:00,0.0,14.09666,0.29812,0.0,6.3
2020-01-02 18:00:00,0.0,21.34411556,0.28751,0.0,6.2
2020-01-02 19:00:00,0.0,50.75179111,0.2767099999999999,0.19,6.9
2020-01-02 20:00:00,0.0,24.26989556,0.27523,0.25,6.2
2020-01-02 21:00:00,0.0,18.65073778,0.27199,0.0,5.6
2020-01-02 22:00:00,0.0,18.94588889,0.23958,0.0,5.4
2020-01-02 23:00:00,0.0,17.45741444,0.1865099999999999,0.0,5.0
2020-01-03 00:00:00,0.0,15.36674222,0.09833,0.0,3.9
2020-01-03 01:00:00,0.0,16.19501111,0.01507,0.0,2.5
2020-01-03 02:00:00,0.0,17.33339111,0.01025,0.0,2.5
2020-01-03 03:00:00,0.0,16.20722667,0.01044,0.0,2.8
2020-01-03 04:00:00,0.0,14.95034222,0.09774,0.0,2.8
2020-01-03 05:00:00,0.0,16.15511889,0.24119,0.0,2.3
2020-01-03 06:00:00,0.0,18.00457667,0.26286,0.0,1.5
2020-01-03 07:00:00,0.0,22.00952,0.27705,0.0,1.5
2020-01-03 08:00:00,0.0,19.90231556,0.28158,0.0,1.7
2020-01-03 09:00:00,0.0,25.00656222,0.27744,0.0,1.3
2020-01-03 10:00:00,0.0,26.19718222,0.28355,0.0,1.0
2020-01-03 11:00:00,0.0,22.54926444,0.27892,0.0,1.1
2020-01-03 12:00:00,0.0,22.55734222,0.2802,0.0,0.5
2020-01-03 13:00:00,0.0,25.6522,0.28533,0.0,0.1
2020-01-03 14:00:00,0.0,26.00156,0.29419,0.0,-0.1
2020-01-03 15:00:00,0.0,24.70379778,0.29705,0.0,-1.0
2020-01-03 16:00:00,0.0,18.36871556,0.2962599999999999,0.0,-1.3
2020-01-03 17:00:00,0.0,13.66948889,0.29104,0.0,-0.7
2020-01-03 18:00:00,0.0,47.11497778,0.2868,0.0,0.4
2020-01-03 19:00:00,0.0,25.63110667,0.27498,0.0,1.1
2020-01-03 20:00:00,0.0,23.43241778,0.26631,0.0,0.8
2020-01-03 21:00:00,0.0,22.74549333,0.25321,0.0,0.9
2020-01-03 22:00:00,0.0,23.60074667,0.21715,0.0,1.7
2020-01-03 23:00:00,0.0,27.40675556,0.21388,0.0,2.5
2020-01-04 00:00:00,0.0,21.82396222,0.20118,1.17,2.2
2020-01-04 01:00:00,0.0,24.11947111,0.19843,0.55,2.1
2020-01-04 02:00:00,0.0,20.45657111,0.19311,0.83,1.7
2020-01-04 03:00:00,0.0,21.67259778,0.18731,0.0,1.5
2020-01-04 04:00:00,0.0,18.31084778,0.18603,0.0,1.0
2020-01-04 05:00:00,0.0,19.47628667,0.19429,0.0,1.3
2020-01-04 06:00:00,0.0,15.90805556,0.21211,0.0,0.5
2020-01-04 07:00:00,0.0,21.16421111,0.2198899999999999,0.0,0.5
2020-01-04 08:00:00,0.0,28.25478444,0.238,0.0,1.3
2020-01-04 09:00:00,0.0,30.17058444,0.2454799999999999,0.0,1.3
2020-01-04 10:00:00,0.0,18.36061556,0.24715,0.0,1.3
2020-01-04 11:00:00,0.0,16.50783556,0.2454799999999999,0.0,1.5
2020-01-04 12:00:00,0.0,15.67866333,0.24558,0.0,1.3
2020-01-04 13:00:00,0.0,23.51714667,0.24853,0.0,1.2
2020-01-04 14:00:00,0.0,23.68756444,0.25916,0.0,0.9
2020-01-04 15:00:00,0.0,28.88090222,0.2693,0.0,0.6
2020-01-04 16:00:00,0.0,24.31304889,0.28426,0.0,0.4
2020-01-04 17:00:00,0.0,56.17278222,0.2911499999999999,0.24,0.7
2020-01-04 18:00:00,0.0,38.29769778,0.28957,0.66,0.4
2020-01-04 19:00:00,0.0,25.83028444,0.27274,0.0,0.9
2020-01-04 20:00:00,0.0,17.34822222,0.26969,0.0,0.8
2020-01-04 21:00:00,0.0,20.27384667,0.2693899999999999,0.0,0.6
2020-01-04 22:00:00,0.0,22.76797778,0.25365,0.0,0.4
2020-01-04 23:00:00,0.0,21.41662,0.26288,0.0,-0.1
2020-01-05 00:00:00,0.0,18.51679889,0.26761,0.0,-0.3
2020-01-05 01:00:00,0.0,22.27895556,0.26741,0.67,0.3
2020-01-05 02:00:00,0.0,21.1146,0.27047,0.78,0.1
2020-01-05 03:00:00,0.0,20.59166667,0.2767799999999999,0.85,0.2
2020-01-05 04:00:00,0.0,18.04007667,0.28458,0.84,0.3
2020-01-05 05:00:00,0.0,16.39392222,0.28862,0.8,0.1
2020-01-05 06:00:00,0.0,23.85093556,0.29572,0.66,0.2
2020-01-05 07:00:00,0.0,26.4924,0.30638,0.6,0.3
2020-01-05 08:00:00,0.0,22.53776,0.30756,0.56,0.9
2020-01-05 09:00:00,0.0,21.67478222,0.3117,0.65,1.1
2020-01-05 10:00:00,0.0,20.85114444,0.31121,1.45,0.8
2020-01-05 11:00:00,0.0,16.97226333,0.30795,1.6,1.0
2020-01-05 12:00:00,0.0,18.84594,0.30509,0.0,2.2
2020-01-05 13:00:00,0.0,37.70091556,0.3025299999999999,0.0,1.9
2020-01-05 14:00:00,0.0,37.41676,0.30371,0.0,2.6
2020-01-05 15:00:00,0.0,19.50105111,0.30736,0.0,3.8
2020-01-05 16:00:00,0.0,22.45017778,0.31101,0.0,4.2
2020-01-05 17:00:00,0.0,19.27287778,0.30677,0.25,3.8
2020-01-05 18:00:00,0.0,23.47798222,0.30006,0.0,3.8
2020-01-05 19:00:00,0.0,42.10628889,0.29464,0.0,4.3
2020-01-05 20:00:00,0.0,21.83612667,0.28842,0.0,4.5
2020-01-05 21:00:00,0.0,17.71326111,0.2777699999999999,0.0,4.1
2020-01-05 22:00:00,0.0,19.84260444,0.26317,0.0,3.4
2020-01-05 23:00:00,0.0,17.30579111,0.26061,0.0,2.5
2020-01-06 00:00:00,0.0,14.6898,0.2613999999999999,0.0,2.3
2020-01-06 01:00:00,0.0,16.46444,0.26643,0.0,3.2
2020-01-06 02:00:00,0.0,16.47433222,0.26692,0.0,2.3
2020-01-06 03:00:00,0.0,18.84963556,0.26662,0.0,1.5
2020-01-06 04:00:00,0.0,16.71443444,0.27244,0.0,1.5
2020-01-06 05:00:00,0.0,13.86002333,0.2777699999999999,0.0,2.3
2020-01-06 06:00:00,0.0,13.38950222,0.28685,0.0,3.0
2020-01-06 07:00:00,0.0,20.62892,0.2932599999999999,0.0,3.8
2020-01-06 08:00:00,0.0,18.24514667,0.30105,0.0,3.7
2020-01-06 09:00:00,0.0,21.41868,0.30697,0.0,4.4
2020-01-06 10:00:00,0.0,17.86776111,0.30805,0.0,4.9
2020-01-06 11:00:00,0.0,14.83766111,0.30766,0.0,5.3
2020-01-06 12:00:00,0.0,16.15303556,0.30657,0.0,5.5
2020-01-06 13:00:00,0.0,18.24635667,0.30786,0.06,5.1
2020-01-06 14:00:00,0.0,17.00623,0.30874,0.15,4.8
2020-01-06 15:00:00,0.0,23.90998444,0.3132799999999999,1.02,4.1
2020-01-06 16:00:00,0.0,16.67433222,0.3130799999999999,0.8,3.1
2020-01-06 17:00:00,0.0,14.98817556,0.3088399999999999,0.0,2.5
2020-01-06 18:00:00,0.0,27.86361556,0.30529,0.0,1.8
2020-01-06 19:00:00,0.0,52.26704889,0.3016399999999999,0.0,3.0
2020-01-06 20:00:00,0.0,23.32602,0.29868,0.0,1.9
2020-01-06 21:00:00,0.0,22.83580889,0.2905899999999999,0.48,1.4
2020-01-06 22:00:00,0.0,18.75030444,0.27807,0.37,1.4
2020-01-06 23:00:00,0.0,14.36609667,0.26758,0.0,0.8
2020-01-07 00:00:00,0.0,11.99420444,0.26679,0.0,1.0
2020-01-07 01:00:00,0.0,17.52925444,0.2662,0.0,2.8
2020-01-07 02:00:00,0.0,14.90681556,0.2658,0.0,2.7
2020-01-07 03:00:00,0.0,17.29455667,0.26777,0.0,2.5
2020-01-07 04:00:00,0.0,17.35140667,0.27713,0.0,2.6
2020-01-07 05:00:00,0.0,12.41668556,0.27792,0.0,2.4
2020-01-07 06:00:00,0.0,14.26803222,0.29112,0.0,2.1
2020-01-07 07:00:00,0.0,21.13824222,0.29339,0.0,3.2
2020-01-07 08:00:00,0.0,19.34087778,0.29388,0.0,3.0
2020-01-07 09:00:00,0.0,22.20146,0.29477,0.0,2.0
2020-01-07 10:00:00,0.0,18.76442444,0.29516,0.0,1.7
2020-01-07 11:00:00,0.0,16.25749556,0.2970299999999999,0.0,1.9
2020-01-07 12:00:00,0.0,12.56768222,0.2991,0.0,2.5
2020-01-07 13:00:00,0.0,17.92244111,0.29881,0.0,3.4
2020-01-07 14:00:00,0.0,18.67131556,0.2952599999999999,0.0,4.0
2020-01-07 15:00:00,0.0,17.34723333,0.29457,0.0,4.1
2020-01-07 16:00:00,0.0,17.63575222,0.2930899999999999,0.0,4.5
2020-01-07 17:00:00,0.0,22.00347556,0.2935899999999999,0.0,5.1
2020-01-07 18:00:00,0.0,19.79029333,0.29024,0.0,4.9
2020-01-07 19:00:00,0.0,48.59964,0.28206,0.0,4.5
2020-01-07 20:00:00,0.0,36.74792222,0.27566,0.32,4.6
2020-01-07 21:00:00,0.0,24.24691556,0.26531,0.28,4.7
2020-01-07 22:00:00,0.0,23.81320667,0.23851,0.0,4.3
2020-01-07 23:00:00,0.0,26.76374667,0.18988,0.0,3.3
2020-01-08 00:00:00,0.0,21.22371556,0.18338,0.0,4.0
2020-01-08 01:00:00,0.0,16.32415667,0.16655,0.0,4.7
2020-01-08 02:00:00,0.0,15.67894,0.15277,0.0,4.6
2020-01-08 03:00:00,0.0,18.50041556,0.15277,0.0,3.6
2020-01-08 04:00:00,0.0,16.68368444,0.20415,0.0,3.7
2020-01-08 05:00:00,0.0,16.30778889,0.2517,0.0,4.2
2020-01-08 06:00:00,0.0,20.55730222,0.26567,0.0,3.2
2020-01-08 07:00:00,0.0,25.30034889,0.26912,0.0,3.8
2020-01-08 08:00:00,0.0,22.82516444,0.26813,0.0,3.5
2020-01-08 09:00:00,0.0,20.10653556,0.26823,0.0,3.4
2020-01-08 10:00:00,0.0,18.52763333,0.26843,0.0,3.6
2020-01-08 11:00:00,0.0,16.43207778,0.26863,0.0,4.2
2020-01-08 12:00:00,0.0,17.09756222,0.2695099999999999,0.0,4.0
2020-01-08 13:00:00,0.0,24.89887111,0.27217,0.0,3.0
2020-01-08 14:00:00,0.0,21.93409778,0.27414,0.0,3.3
2020-01-08 15:00:00,0.0,19.96983556,0.27384,1.15,3.1
2020-01-08 16:00:00,0.0,18.78431111,0.27187,1.39,3.4
2020-01-08 17:00:00,0.0,18.34976222,0.27197,0.0,2.6
2020-01-08 18:00:00,0.0,40.02736889,0.27207,0.0,2.6
2020-01-08 19:00:00,0.0,42.05716889,0.26902,0.0,2.8
2020-01-08 20:00:00,0.0,27.73874222,0.26636,0.12,2.6
2020-01-08 21:00:00,0.0,27.39037556,0.25859,0.32,2.8
2020-01-08 22:00:00,0.0,22.83004667,0.2391,0.88,2.5
2020-01-08 23:00:00,0.0,17.074920000000002,0.21117,0.05,2.8
2020-01-09 00:00:00,0.0,16.57806778,0.20269,0.0,2.5
2020-01-09 01:00:00,0.0,20.56339556,0.19697,0.0,2.5
2020-01-09 02:00:00,0.0,18.69583111,0.20782,0.0,3.4
2020-01-09 03:00:00,0.0,18.90870667,0.23,0.0,3.8
2020-01-09 04:00:00,0.0,23.06311111,0.24538,0.0,3.7
2020-01-09 05:00:00,0.0,17.040429999999997,0.25504,0.0,3.2
2020-01-09 06:00:00,0.0,14.64428222,0.2577,0.14,3.4
2020-01-09 07:00:00,0.0,21.12170222,0.25987,0.0,2.5
2020-01-09 08:00:00,0.0,17.98943444,0.26164,0.0,2.3
2020-01-09 09:00:00,0.0,18.42958333,0.26263,0.0,1.6
2020-01-09 10:00:00,0.0,21.56475556,0.26332,0.0,1.2
2020-01-09 11:00:00,0.0,24.53293778,0.26519,0.0,0.9
2020-01-09 12:00:00,0.0,17.91531667,0.26579,0.0,0.9
2020-01-09 13:00:00,0.2956824999999999,19.21147778,0.26746,0.0,1.4
2020-01-09 14:00:00,0.0,21.72269333,0.2688399999999999,0.0,0.3
2020-01-09 15:00:00,0.0,21.39736889,0.26963,0.0,-1.1
2020-01-09 16:00:00,0.0,24.69721556,0.26943,0.0,-2.5
2020-01-09 17:00:00,0.0,21.16123333,0.26963,0.0,-3.3
2020-01-09 18:00:00,0.0,18.67639111,0.26993,0.0,-3.6
2020-01-09 19:00:00,0.0,46.87174222,0.2698299999999999,0.0,-3.7
2020-01-09 20:00:00,0.0,43.01721333,0.2716,0.0,-4.1
2020-01-09 21:00:00,0.0,20.11108222,0.26519,0.0,-4.5
2020-01-09 22:00:00,0.0,22.06359333,0.26036,0.0,-4.8
2020-01-09 23:00:00,0.0,26.92006889,0.2573999999999999,0.0,-5.0
2020-01-10 00:00:00,0.0,16.912110000000002,0.25621,0.0,-5.3
2020-01-10 01:00:00,0.0,18.42610778,0.25483,0.0,-5.1
2020-01-10 02:00:00,0.0,20.46433556,0.25562,0.0,-5.2
2020-01-10 03:00:00,0.0,21.10838444,0.25868,0.0,-5.1
2020-01-10 04:00:00,0.0,16.22759111,0.26609,0.0,-4.6
2020-01-10 05:00:00,0.0,18.67287778,0.26125,0.0,-3.8
2020-01-10 06:00:00,0.0,22.17253333,0.25937,0.0,-2.8
2020-01-10 07:00:00,0.0,23.56344222,0.26086,0.0,-1.5
2020-01-10 08:00:00,0.0361666,21.55978444,0.26115,0.0,-1.0
2020-01-10 09:00:00,1.38575,21.05411333,0.26105,0.15,-0.8
2020-01-10 10:00:00,1.1765833,22.6367,0.26115,0.0,-0.6
2020-01-10 11:00:00,1.2096667,22.58246667,0.26125,0.0,-0.6
2020-01-10 12:00:00,2.0692500000000003,15.82742333,0.26115,0.0,0.2
2020-01-10 13:00:00,0.4050833,21.33885556,0.26095,0.0,-0.1
2020-01-10 14:00:00,0.0,23.15870444,0.26086,0.0,-0.2
2020-01-10 15:00:00,0.0,25.18353111,0.2595699999999999,0.0,-0.6
2020-01-10 16:00:00,0.0,22.62875333,0.25809,0.0,-0.9
2020-01-10 17:00:00,0.0,56.80411556,0.2623399999999999,0.0,-0.8
2020-01-10 18:00:00,0.0,26.31452667,0.26165,0.0,-1.1
2020-01-10 19:00:00,0.0,21.18178889,0.26125,0.0,-1.4
2020-01-10 20:00:00,0.0,18.42569667,0.26313,0.0,-1.1
2020-01-10 21:00:00,0.0,18.84518889,0.26086,0.0,-1.3
2020-01-10 22:00:00,0.0,17.84955222,0.25552,0.37,-1.6
2020-01-10 23:00:00,0.0,16.97922111,0.26165,1.56,-1.3
2020-01-11 00:00:00,0.0,17.86094,0.25662,1.75,0.3
2020-01-11 01:00:00,0.0,22.34064889,0.25465,1.75,0.8
2020-01-11 02:00:00,0.0,21.95398,0.25258,1.75,1.6
2020-01-11 03:00:00,0.0,19.16036,0.25061,1.75,2.0
2020-01-11 04:00:00,0.0,17.0543,0.24972,1.74,2.0
2020-01-11 05:00:00,0.0,14.5346,0.24903,1.66,2.3
2020-01-11 06:00:00,0.0,15.98012667,0.25061,0.66,2.2
2020-01-11 07:00:00,0.0,23.78148,0.25317,0.24,2.2
2020-01-11 08:00:00,0.0,20.25232444,0.25504,0.0,2.8
2020-01-11 09:00:00,0.0046667,17.04385,0.25495,0.35,2.6
2020-01-11 10:00:00,0.5548333000000001,15.11714444,0.25189,0.59,2.4
2020-01-11 11:00:00,3.9580834,15.50843556,0.24844,0.0,2.5
2020-01-11 12:00:00,0.8745833000000001,17.34344556,0.24666,0.0,2.7
2020-01-11 13:00:00,0.0,23.34899556,0.24528,0.0,4.3
2020-01-11 14:00:00,0.0,22.40787111,0.24824,0.0,4.3
2020-01-11 15:00:00,0.0,19.21401778,0.25199,0.0,2.8
2020-01-11 16:00:00,0.0,30.21215333,0.25297,0.0,2.9
2020-01-11 17:00:00,0.0,52.20916,0.2507,0.0,2.1
2020-01-11 18:00:00,0.0,20.60487333,0.24439,0.0,2.5
2020-01-11 19:00:00,0.0,26.95023111,0.23778,0.0,3.6
2020-01-11 20:00:00,0.0,20.32419111,0.2284199999999999,0.0,3.6
2020-01-11 21:00:00,0.0,21.72691333,0.21037,0.0,3.1
2020-01-11 22:00:00,0.0,18.66561556,0.19044,0.0,2.7
2020-01-11 23:00:00,0.0,17.26389111,0.19887,0.0,2.4
2020-01-12 00:00:00,0.0,15.44806,0.19155,0.0,2.3
2020-01-12 01:00:00,0.0,17.91380556,0.18156,0.0,2.4
2020-01-12 02:00:00,0.0,18.86671333,0.18136,0.0,2.5
2020-01-12 03:00:00,0.0,17.69200444,0.17968,0.0,2.3
2020-01-12 04:00:00,0.0,19.45691778,0.18453,0.0,1.7
2020-01-12 05:00:00,0.0,17.20741,0.1779,0.39,1.3
2020-01-12 06:00:00,0.0,15.74779222,0.18018,0.27,1.0
2020-01-12 07:00:00,0.0,17.90667778,0.21855,0.0,1.4
2020-01-12 08:00:00,0.003,22.09090444,0.23664,0.0,1.7
2020-01-12 09:00:00,0.5185833,18.77275111,0.23961,0.0,1.4
2020-01-12 10:00:00,1.6530833,24.00018889,0.24564,0.0,1.7
2020-01-12 11:00:00,12.4723332,24.35243111,0.24179,0.0,2.4
2020-01-12 12:00:00,11.0606667,23.60551778,0.24139,0.0,2.7
2020-01-12 13:00:00,0.3203333,19.22832444,0.24663,0.0,2.1
2020-01-12 14:00:00,0.0,20.12370444,0.2499,0.0,0.9
2020-01-12 15:00:00,0.0,23.33840444,0.25405,0.0,0.0
2020-01-12 16:00:00,0.0,38.44480444,0.26206,0.0,-0.2
2020-01-12 17:00:00,0.0,37.45062222,0.26374,0.0,0.1
2020-01-12 18:00:00,0.0,23.96163778,0.2587,0.0,0.1
2020-01-12 19:00:00,0.0,18.44712333,0.25336,0.0,0.8
2020-01-12 20:00:00,0.0,15.99483889,0.2524699999999999,0.0,0.8
2020-01-12 21:00:00,0.0,16.01407,0.2519699999999999,0.0,0.4
2020-01-12 22:00:00,0.0,20.36706667,0.24001,0.0,0.1
2020-01-12 23:00:00,0.0,19.48357333,0.2226999999999999,0.0,0.3
2020-01-13 00:00:00,0.0,19.19205556,0.23645,0.0,0.1
2020-01-13 01:00:00,0.0,18.58937222,0.2369399999999999,0.0,-0.1
2020-01-13 02:00:00,0.0,20.10488444,0.2399099999999999,0.0,-0.2
2020-01-13 03:00:00,0.0,19.82709111,0.2473199999999999,0.0,-0.2
2020-01-13 04:00:00,0.0,18.36142222,0.2570199999999999,0.0,-0.1
2020-01-13 05:00:00,0.0,19.17966667,0.25405,0.0,-0.6
2020-01-13 06:00:00,0.0,20.93638222,0.2524699999999999,0.0,-1.3
2020-01-13 07:00:00,0.0,17.30486444,0.25326,0.0,0.3
2020-01-13 08:00:00,0.0,23.56214444,0.25385,0.0,1.2
2020-01-13 09:00:00,0.2080833,23.35690222,0.25415,0.25,1.7
2020-01-13 10:00:00,1.4148333,23.80484444,0.25286,0.14,1.7
2020-01-13 11:00:00,2.9310833,19.53973111,0.2524699999999999,0.0,1.4
2020-01-13 12:00:00,0.7814167,17.51490444,0.25237,0.0,1.2
2020-01-13 13:00:00,0.1998334,24.06762444,0.25286,0.34,1.0
2020-01-13 14:00:00,0.0,20.89496222,0.25286,0.0,0.5
2020-01-13 15:00:00,0.0,24.42748889,0.25306,0.0,0.1
2020-01-13 16:00:00,0.0,18.43860889,0.25415,0.0,-0.4
2020-01-13 17:00:00,0.0,19.58845333,0.25444,0.0,-0.7
2020-01-13 18:00:00,0.0,46.76880444,0.25464,0.0,-1.8
2020-01-13 19:00:00,0.0,35.30886,0.25464,0.0,0.7
2020-01-13 20:00:00,0.0,26.34802222,0.25692,0.0,0.2
2020-01-13 21:00:00,0.0,25.97783111,0.25059,0.0,0.1
2020-01-13 22:00:00,0.0,19.84578444,0.2314,0.0,0.3
2020-01-13 23:00:00,0.0,20.13413333,0.2199799999999999,0.0,0.2
2020-01-14 00:00:00,0.0,19.49306,0.18383,0.18,0.4
2020-01-14 01:00:00,0.0,18.85333778,0.18224,0.89,0.8
2020-01-14 02:00:00,0.0,18.9885,0.18175,1.9,1.0
2020-01-14 03:00:00,0.0,19.01296889,0.1832299999999999,2.3,1.3
2020-01-14 04:00:00,0.0,15.96326778,0.20116,1.62,2.5
2020-01-14 05:00:00,0.0,15.54008667,0.24395,0.06,3.1
2020-01-14 06:00:00,0.0,14.96790222,0.25306,0.0,4.0
2020-01-14 07:00:00,0.0,25.36645778,0.25593,0.0,5.3
2020-01-14 08:00:00,0.0,22.02471556,0.25543,0.32,5.7
2020-01-14 09:00:00,0.4634999999999999,21.36712,0.25464,0.23,5.8
2020-01-14 10:00:00,1.6463333000000002,17.544610000000002,0.25355,0.0,5.5
2020-01-14 11:00:00,6.3693333,14.48454444,0.25266,0.0,5.2
2020-01-14 12:00:00,14.505583,16.25927222,0.25355,0.0,5.0
2020-01-14 13:00:00,4.186249999999999,18.67972667,0.25514,0.0,5.0
2020-01-14 14:00:00,0.245,17.48722889,0.25553,0.0,4.4
2020-01-14 15:00:00,0.0,20.27931778,0.25682,0.0,3.8
2020-01-14 16:00:00,0.0,17.41677778,0.25722,0.0,2.6
2020-01-14 17:00:00,0.0,15.78733222,0.25801,0.0,2.2
2020-01-14 18:00:00,0.0,39.73756,0.2565199999999999,0.0,1.9
2020-01-14 19:00:00,0.0,47.35404889,0.2488,0.0,1.5
2020-01-14 20:00:00,0.0,18.90977778,0.23592,0.0,0.9
2020-01-14 21:00:00,0.0,18.82094222,0.22087,0.0,0.1
2020-01-14 22:00:00,0.0,18.26221778,0.18937,0.0,-0.1
2020-01-14 23:00:00,0.0,15.79880889,0.19024,0.0,0.3
2020-01-15 00:00:00,0.0,13.878470000000002,0.18628,0.0,1.0
2020-01-15 01:00:00,0.0,20.06106667,0.18421,0.24,2.5
2020-01-15 02:00:00,0.0,19.74341333,0.18391,0.0,2.7
2020-01-15 03:00:00,0.0,17.55585222,0.18569,0.0,2.5
2020-01-15 04:00:00,0.0,15.20765444,0.19143,0.0,2.4
2020-01-15 05:00:00,0.0,13.85945667,0.24119,0.0,2.0
2020-01-15 06:00:00,0.0,16.90410111,0.24831,0.0,1.9
2020-01-15 07:00:00,0.0,24.23555556,0.25207,0.0,2.7
2020-01-15 08:00:00,0.0287142999999999,21.72124444,0.25237,0.0,2.2
2020-01-15 09:00:00,1.9974167,22.72592889,0.25069,0.0,2.1
2020-01-15 10:00:00,11.1432499,21.24489556,0.24712,0.0,2.0
2020-01-15 11:00:00,17.018,16.36181556,0.2478199999999999,0.0,2.2
2020-01-15 12:00:00,21.223667,17.61472556,0.2485099999999999,0.0,2.2
2020-01-15 13:00:00,10.621,21.82415778,0.2496999999999999,0.0,1.9
2020-01-15 14:00:00,0.1565833999999999,18.42655556,0.25415,0.0,1.2
2020-01-15 15:00:00,0.0,21.36623111,0.25445,0.0,0.5
2020-01-15 16:00:00,0.0,20.7331,0.25375,0.0,-0.1
2020-01-15 17:00:00,0.0,18.58379556,0.25385,0.0,-0.1
2020-01-15 18:00:00,0.0,44.11178667,0.25425,0.0,-0.1
2020-01-15 19:00:00,0.0,49.387240000000006,0.24861,0.0,0.4
2020-01-15 20:00:00,0.0,23.94221111,0.24584,0.0,0.3
2020-01-15 21:00:00,0.0,23.65445333,0.23713,0.0,0.1
2020-01-15 22:00:00,0.0,25.33907333,0.22308,0.0,-0.0
2020-01-15 23:00:00,0.0,25.40769333,0.21353,0.0,0.2
2020-01-16 00:00:00,0.0,14.44912222,0.21096,0.07,0.2
2020-01-16 01:00:00,0.0,16.78936667,0.21422,0.46,1.3
2020-01-16 02:00:00,0.0,16.86804667,0.21947,0.69,1.2
2020-01-16 03:00:00,0.0,18.54278889,0.22748,0.0,1.5
2020-01-16 04:00:00,0.0,16.38745222,0.2347,0.0,1.5
2020-01-16 05:00:00,0.0,18.22323778,0.2421299999999999,0.0,2.2
2020-01-16 06:00:00,0.0,19.71012667,0.24737,0.0,2.3
2020-01-16 07:00:00,0.0,25.94398,0.25113,0.0,3.3
2020-01-16 08:00:00,0.2207,21.91056667,0.25064,0.0,3.3
2020-01-16 09:00:00,2.2798334,22.15852222,0.25004,0.0,3.2
2020-01-16 10:00:00,2.2611667,16.55078667,0.24915,0.0,2.7
2020-01-16 11:00:00,1.4646667,13.08505556,0.24806,0.0,2.7
2020-01-16 12:00:00,0.207,12.55390444,0.2482599999999999,0.0,2.8
2020-01-16 13:00:00,0.1692499999999999,16.760579999999997,0.24915,0.0,3.0
2020-01-16 14:00:00,0.0,24.41496444,0.25093,0.54,2.8
2020-01-16 15:00:00,0.0,19.83163111,0.25192,0.37,2.6
2020-01-16 16:00:00,0.0,19.51691333,0.25004,0.47,2.4
2020-01-16 17:00:00,0.0,14.87283556,0.24806,0.0,2.3
2020-01-16 18:00:00,0.0,24.14533333,0.24717,0.0,2.5
2020-01-16 19:00:00,0.0,48.87643111,0.2448,0.0,3.5
2020-01-16 20:00:00,0.0,20.10222667,0.24252,0.0,2.4
2020-01-16 21:00:00,0.0,17.94898222,0.23787,0.0,0.8
2020-01-16 22:00:00,0.0,15.92200111,0.22887,0.0,-0.2
2020-01-16 23:00:00,0.0,13.13383333,0.22679,0.07,-0.5
2020-01-17 00:00:00,0.0,14.51097667,0.22372,0.79,0.4
2020-01-17 01:00:00,0.0,16.86535889,0.21957,0.72,1.0
2020-01-17 02:00:00,0.0,18.56561778,0.22155,0.15,1.4
2020-01-17 03:00:00,0.0,20.37955556,0.23016,0.0,2.2
2020-01-17 04:00:00,0.0,15.16695889,0.23362,0.0,2.4
2020-01-17 05:00:00,0.0,13.25452444,0.23995,0.0,2.6
2020-01-17 06:00:00,0.0,14.11450556,0.2447,0.06,2.6
